ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,mesh_size_range,quarter
39F4,DEU,IIA,3B2,OTTER,NONE,O15M,2010,5,4,NONE,OTTER,<16,2
39F5,DEU,IIA,3B2,OTTER,NONE,O15M,2010,5,4,NONE,OTTER,<16,2
40F3,DEU,IIA,3B2,OTTER,NONE,O15M,2010,5,4,NONE,OTTER,<16,2
40F4,DEU,IIA,3B2,OTTER,NONE,O15M,2010,2,4,NONE,OTTER,<16,2
41F5,DEU,IIA,3B2,OTTER,NONE,O15M,2010,166,4,NONE,OTTER,<16,2
42F6,DEU,IIA,3B2,OTTER,NONE,O15M,2010,3,4,NONE,OTTER,<16,2
43F7,DEU,IIA,3B2,OTTER,NONE,O15M,2010,7,4,NONE,OTTER,<16,2
37F2,DEU,IIA,3B2,TR1,NONE,O15M,2010,21,4,NONE,OTTER,>=120,2
37F3,DEU,IIA,3B2,TR1,NONE,O15M,2010,69,4,NONE,OTTER,>=120,2
37F4,DEU,IIA,3B2,TR1,NONE,O15M,2010,4,4,NONE,OTTER,>=120,2
37F5,DEU,IIA,3B2,TR1,NONE,O15M,2010,20,4,NONE,OTTER,>=120,2
38F5,DEU,IIA,3B2,TR1,NONE,O15M,2010,28,4,NONE,OTTER,>=120,2
38F6,DEU,IIA,3B2,TR1,NONE,O15M,2010,13,4,NONE,OTTER,>=120,2
39F5,DEU,IIA,3B2,TR1,NONE,O15M,2010,74,4,NONE,OTTER,>=120,2
39F6,DEU,IIA,3B2,TR1,NONE,O15M,2010,82,4,NONE,OTTER,>=120,2
39F7,DEU,IIA,3B2,TR1,NONE,O15M,2010,10,4,NONE,OTTER,>=120,2
40F4,DEU,IIA,3B2,TR1,NONE,O15M,2010,16,4,NONE,OTTER,>=120,2
40F5,DEU,IIA,3B2,TR1,NONE,O15M,2010,16,4,NONE,OTTER,>=120,2
40F6,DEU,IIA,3B2,TR1,NONE,O15M,2010,12,4,NONE,OTTER,>=120,2
41F6,DEU,IIA,3B2,TR1,NONE,O15M,2010,15,4,NONE,OTTER,>=120,2
42F8,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2010,259,4,DNK_DRB_MOL_>0_0_0,DREDGE,NONE,1
42F6,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2010,24,4,DNK_NONE,DREDGE,NONE,1
42F8,DNK,IIA,3B2,DREDGE,NONE,O10T15M,2010,12,4,DNK_NONE,DREDGE,NONE,1
34F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2010,120,4,NONE,DREDGE,<16,1
35F0,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2010,72,4,NONE,DREDGE,<16,1
37E9,ENG,IIA,3B2,DREDGE,NONE,O10T15M,2010,480,4,NONE,DREDGE,<16,1
31F1,FRA,IIA,3B2,DREDGE,NONE,O10T15M,2010,35,4,MIS_MIS_0_0_0,DREDGE,80-89,1
40E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,444,4,NONE,DREDGE,<16,1
41E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,24,4,NONE,DREDGE,<16,1
41E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,636,4,NONE,DREDGE,<16,1
42E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,864,4,NONE,DREDGE,<16,1
44E5,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,1632,4,NONE,DREDGE,<16,1
45E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,48,4,NONE,DREDGE,<16,1
45E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,48,4,NONE,DREDGE,<16,1
45E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,144,4,NONE,DREDGE,<16,1
46E6,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,48,4,NONE,DREDGE,<16,1
46E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,480,4,NONE,DREDGE,<16,1
46E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,24,4,NONE,DREDGE,<16,1
47E7,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,72,4,NONE,DREDGE,<16,1
49E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,4272,4,NONE,DREDGE,<16,1
49E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,1704,4,NONE,DREDGE,<16,1
50E8,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,168,4,NONE,DREDGE,<16,1
50E9,SCO,IIA,3B2,DREDGE,NONE,O10T15M,2010,928,4,NONE,DREDGE,<16,1
53F0,DEU,IIA,3B2,GN1,NONE,O15M,2010,568,2 EU,NONE,GILL,>=220,1
53F1,DEU,IIA,3B2,GN1,NONE,O15M,2010,338,2 EU,NONE,GILL,>=220,1
49E6,DEU,IIA,3B2,GN1,NONE,O15M,2010,163,4,NONE,GILL,>=220,1
50E6,DEU,IIA,3B2,GN1,NONE,O15M,2010,65,4,NONE,GILL,>=220,1
50E7,DEU,IIA,3B2,GN1,NONE,O15M,2010,12,4,NONE,GILL,>=220,1
51E7,DEU,IIA,3B2,GN1,NONE,O15M,2010,12,4,NONE,GILL,>=220,1
52F0,DEU,IIA,3B2,GN1,NONE,O15M,2010,110,4,NONE,GILL,>=220,1
52F1,DEU,IIA,3B2,GN1,NONE,O15M,2010,16,4,NONE,GILL,>=220,1
33F3,DEU,IIA,3B2,GN1,NONE,O15M,2010,472,4,NONE,GILL,100-109,1
34F3,DEU,IIA,3B2,GN1,NONE,O15M,2010,163,4,NONE,GILL,100-109,1
41F7,DEU,IIA,3B2,GN1,NONE,O15M,2010,48,4,NONE,GILL,110-149,1
41F8,DEU,IIA,3B2,GN1,NONE,O15M,2010,41,4,NONE,GILL,110-149,1
42F0,DEU,IIA,3B2,GN1,NONE,O15M,2010,24,4,NONE,GILL,110-149,1
42F2,DEU,IIA,3B2,GN1,NONE,O15M,2010,38,4,NONE,GILL,110-149,1
42F3,DEU,IIA,3B2,GN1,NONE,O15M,2010,18,4,NONE,GILL,110-149,1
42F6,DEU,IIA,3B2,GN1,NONE,O15M,2010,199,4,NONE,GILL,110-149,1
42F7,DEU,IIA,3B2,GN1,NONE,O15M,2010,291,4,NONE,GILL,110-149,1
43F6,DEU,IIA,3B2,GN1,NONE,O15M,2010,24,4,NONE,GILL,110-149,1
43F7,DEU,IIA,3B2,GN1,NONE,O15M,2010,263,4,NONE,GILL,110-149,1
43F8,DEU,IIA,3B2,GN1,NONE,O15M,2010,160,4,NONE,GILL,110-149,1
42F3,DEU,IIA,3B2,GN1,NONE,O15M,2010,48,4,NONE,GILL,150-219,1
42F6,DEU,IIA,3B2,GN1,NONE,O15M,2010,32,4,NONE,GILL,150-219,1
42F7,DEU,IIA,3B2,GN1,NONE,O15M,2010,536,4,NONE,GILL,150-219,1
43F7,DEU,IIA,3B2,GN1,NONE,O15M,2010,72,4,NONE,GILL,150-219,1
43F8,DEU,IIA,3B2,GN1,NONE,O15M,2010,172,4,NONE,GILL,150-219,1
32F2,DEU,IIA,3B2,GN1,NONE,O15M,2010,50,4,NONE,GILL,90-99,1
33F3,DNK,IIA,3B2,GN1,NONE,O15M,2010,240,4,DNK_GNS_DEF_90-99_0_0,GILL,100-109,1
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,71,4,DNK_GNS_DEF_90-99_0_0,GILL,100-109,1
40F4,DNK,IIA,3B2,GN1,NONE,O15M,2010,96,4,DNK_GNS_DEF_120-219_0_0,GILL,110-149,1
40F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,960,4,DNK_GNS_DEF_120-219_0_0,GILL,110-149,1
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,48,4,DNK_GNS_DEF_120-219_0_0,GILL,110-149,1
42F5,DNK,IIA,3B2,GN1,NONE,O15M,2010,120,4,DNK_GNS_DEF_120-219_0_0,GILL,110-149,1
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,816,4,DNK_GNS_DEF_120-219_0_0,GILL,110-149,1
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2010,178,4,DNK_GNS_DEF_120-219_0_0,GILL,110-149,1
39F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,72,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
39F7,DNK,IIA,3B2,GN1,NONE,O15M,2010,48,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
40F4,DNK,IIA,3B2,GN1,NONE,O15M,2010,768,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
40F5,DNK,IIA,3B2,GN1,NONE,O15M,2010,216,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
40F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,1266,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
41F4,DNK,IIA,3B2,GN1,NONE,O15M,2010,72,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
41F5,DNK,IIA,3B2,GN1,NONE,O15M,2010,288,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,1612,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2010,264,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
42F3,DNK,IIA,3B2,GN1,NONE,O15M,2010,24,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
42F5,DNK,IIA,3B2,GN1,NONE,O15M,2010,286,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2010,4338,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2010,1070,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
42F8,DNK,IIA,3B2,GN1,NONE,O15M,2010,4,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
43F5,DNK,IIA,3B2,GN1,NONE,O15M,2010,48,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
43F7,DNK,IIA,3B2,GN1,NONE,O15M,2010,138,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2010,235,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
44F4,DNK,IIA,3B2,GN1,NONE,O15M,2010,96,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
44F5,DNK,IIA,3B2,GN1,NONE,O15M,2010,70,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
45F3,DNK,IIA,3B2,GN1,NONE,O15M,2010,96,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
45F4,DNK,IIA,3B2,GN1,NONE,O15M,2010,216,4,DNK_GNS_DEF_120-219_0_0,GILL,150-219,1
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2010,70,4,DNK_NONE,GILL,70-79,1
33F3,DNK,IIA,3B2,GN1,NONE,O15M,2010,120,4,DNK_GNS_DEF_90-99_0_0,GILL,90-99,1
53F0,ENG,IIA,3B2,GN1,NONE,O15M,2010,66,2 EU,NONE,GILL,>=220,1
49E6,ENG,IIA,3B2,GN1,NONE,O15M,2010,99,4,NONE,GILL,>=220,1
50E6,ENG,IIA,3B2,GN1,NONE,O15M,2010,49,4,NONE,GILL,>=220,1
51E8,ENG,IIA,3B2,GN1,NONE,O15M,2010,66,4,NONE,GILL,>=220,1
52E9,ENG,IIA,3B2,GN1,NONE,O15M,2010,99,4,NONE,GILL,>=220,1
52F0,ENG,IIA,3B2,GN1,NONE,O15M,2010,132,4,NONE,GILL,>=220,1
32F2,ENG,IIA,3B2,GN1,NONE,O15M,2010,168,4,NONE,GILL,110-149,1
32F3,ENG,IIA,3B2,GN1,NONE,O15M,2010,62,4,NONE,GILL,110-149,1
33F3,ENG,IIA,3B2,GN1,NONE,O15M,2010,178,4,NONE,GILL,110-149,1
32F3,ENG,IIA,3B2,GN1,NONE,O15M,2010,96,4,NONE,GILL,150-219,1
33F1,ENG,IIA,3B2,GN1,NONE,O15M,2010,108,4,NONE,GILL,150-219,1
33F2,ENG,IIA,3B2,GN1,NONE,O15M,2010,132,4,NONE,GILL,150-219,1
33F3,ENG,IIA,3B2,GN1,NONE,O15M,2010,468,4,NONE,GILL,150-219,1
34F3,ENG,IIA,3B2,GN1,NONE,O15M,2010,28,4,NONE,GILL,150-219,1
36F3,ENG,IIA,3B2,GN1,NONE,O15M,2010,92,4,NONE,GILL,150-219,1
36F4,ENG,IIA,3B2,GN1,NONE,O15M,2010,64,4,NONE,GILL,150-219,1
37F3,ENG,IIA,3B2,GN1,NONE,O15M,2010,92,4,NONE,GILL,150-219,1
38F4,ENG,IIA,3B2,GN1,NONE,O15M,2010,42,4,NONE,GILL,150-219,1
38F5,ENG,IIA,3B2,GN1,NONE,O15M,2010,84,4,NONE,GILL,150-219,1
38F6,ENG,IIA,3B2,GN1,NONE,O15M,2010,42,4,NONE,GILL,150-219,1
31F2,NLD,IIA,3B2,GN1,NONE,O15M,2010,23,4,PASS,GILL,100-109,1
33F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,23,4,PASS,GILL,100-109,1
34F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,23,4,PASS,GILL,100-109,1
35F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,47,4,PASS,GILL,100-109,1
32F3,NLD,IIA,3B2,GN1,NONE,O15M,2010,30,4,PASS,GILL,110-149,1
32F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,6,4,PASS,GILL,110-149,1
33F3,NLD,IIA,3B2,GN1,NONE,O15M,2010,59,4,PASS,GILL,110-149,1
33F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,20,4,PASS,GILL,110-149,1
34F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,38,4,PASS,GILL,110-149,1
35F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,11,4,PASS,GILL,110-149,1
33F3,NLD,IIA,3B2,GN1,NONE,O15M,2010,12,4,PASS,GILL,90-99,1
33F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,12,4,PASS,GILL,90-99,1
34F3,NLD,IIA,3B2,GN1,NONE,O15M,2010,133,4,PASS,GILL,90-99,1
34F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,221,4,PASS,GILL,90-99,1
35F4,NLD,IIA,3B2,GN1,NONE,O15M,2010,22,4,PASS,GILL,90-99,1
50E6,SCO,IIA,3B2,GN1,NONE,O15M,2010,155,4,DEEP,GILL,>=220,1
50E7,SCO,IIA,3B2,GN1,NONE,O15M,2010,805,4,DEEP,GILL,>=220,1
51E8,SCO,IIA,3B2,GN1,NONE,O15M,2010,387,4,DEEP,GILL,>=220,1
51F0,SCO,IIA,3B2,GN1,NONE,O15M,2010,32,4,DEEP,GILL,>=220,1
52E8,SCO,IIA,3B2,GN1,NONE,O15M,2010,902,4,DEEP,GILL,>=220,1
52E9,SCO,IIA,3B2,GN1,NONE,O15M,2010,644,4,DEEP,GILL,>=220,1
52F0,SCO,IIA,3B2,GN1,NONE,O15M,2010,891,4,DEEP,GILL,>=220,1
50E6,SCO,IIA,3B2,GN1,NONE,O15M,2010,27,4,NONE,GILL,>=220,1
50E7,SCO,IIA,3B2,GN1,NONE,O15M,2010,323,4,NONE,GILL,>=220,1
52E8,SCO,IIA,3B2,GN1,NONE,O15M,2010,105,4,NONE,GILL,>=220,1
52E9,SCO,IIA,3B2,GN1,NONE,O15M,2010,300,4,NONE,GILL,>=220,1
43F8,DNK,IIA,3B2,LL1,NONE,O15M,2010,92,4,DNK_LLS_FIF_0_0_0,LONGLINE,NONE,2
33F1,ENG,IIA,3B2,LL1,NONE,O15M,2010,120,4,NONE,LONGLINE,NONE,2
33F2,ENG,IIA,3B2,LL1,NONE,O15M,2010,216,4,NONE,LONGLINE,NONE,2
50E7,FRA,IIA,3B2,LL1,NONE,O15M,2010,24,4,LLS_DEF_0_0_0,LONGLINE,NONE,2
51E7,FRA,IIA,3B2,LL1,NONE,O15M,2010,4,4,LLS_DEF_0_0_0,LONGLINE,NONE,2
51E8,FRA,IIA,3B2,LL1,NONE,O15M,2010,109,4,LLS_DEF_0_0_0,LONGLINE,NONE,2
52E8,FRA,IIA,3B2,LL1,NONE,O15M,2010,23,4,LLS_DEF_0_0_0,LONGLINE,NONE,2
52E9,FRA,IIA,3B2,LL1,NONE,O15M,2010,30,4,LLS_DEF_0_0_0,LONGLINE,NONE,2
32F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,144,4,NONE,OTTER,>=120,2
33F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,24,4,NONE,OTTER,>=120,2
37E9,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,1944,4,NONE,OTTER,>=120,2
38E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,708,4,NONE,OTTER,>=120,2
39E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,540,4,NONE,OTTER,>=120,2
39E9,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,180,4,NONE,OTTER,>=120,2
31F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,2040,4,NONE,OTTER,100-119,2
33F1,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,48,4,NONE,OTTER,100-119,2
38E8,ENG,IIA,3B2,TR1,CPART13C,U10M,2010,2544,4,NONE,OTTER,100-119,2
38E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,120,4,NONE,OTTER,70-79,2
31F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,5640,4,NONE,OTTER,80-89,2
31F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,2160,4,NONE,OTTER,80-89,2
32F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,2070,4,NONE,OTTER,80-89,2
32F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,14184,4,NONE,OTTER,80-89,2
33F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,1032,4,NONE,OTTER,80-89,2
35F0,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,96,4,NONE,OTTER,80-89,2
38E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,10110,4,NONE,OTTER,80-89,2
39E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,3144,4,NONE,OTTER,80-89,2
40E7,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,912,4,NONE,OTTER,80-89,2
41E6,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,1464,4,NONE,OTTER,80-89,2
31F1,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,816,4,NONE,OTTER,90-99,2
38E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,48,4,NONE,OTTER,90-99,2
39E8,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,48,4,NONE,OTTER,90-99,2
39E9,ENG,IIA,3B2,TR2,CPART13C,U10M,2010,48,4,NONE,OTTER,90-99,2
42F8,DNK,IIA,3B2,TR1,NONE,U10M,2010,10,4,DNK_NONE,OTTER,>=120,2
40F7,DNK,IIA,3B2,TR1,NONE,U10M,2010,82,4,DNK_OTB_MCD_>=120_0_0,OTTER,>=120,2
41F7,DNK,IIA,3B2,TR1,NONE,U10M,2010,409,4,DNK_OTB_MCD_>=120_0_0,OTTER,>=120,2
41F8,DNK,IIA,3B2,TR1,NONE,U10M,2010,4,4,DNK_OTB_MCD_>=120_0_0,OTTER,>=120,2
42F7,DNK,IIA,3B2,TR1,NONE,U10M,2010,14,4,DNK_OTB_MCD_>=120_0_0,OTTER,>=120,2
40F7,DNK,IIA,3B2,TR1,NONE,U10M,2010,57,4,DNK_OTB_MCD_>=120_0_0,OTTER,100-119,2
40F8,DNK,IIA,3B2,TR1,NONE,U10M,2010,3,4,DNK_OTB_MCD_>=120_0_0,OTTER,100-119,2
41F7,DNK,IIA,3B2,TR1,NONE,U10M,2010,61,4,DNK_OTB_MCD_>=120_0_0,OTTER,100-119,2
43F8,DNK,IIA,3B2,TR1,NONE,U10M,2010,14,4,DNK_OTB_MCD_>=120_0_0,OTTER,100-119,2
32F0,ENG,IIA,3B2,TR3,NONE,U10M,2010,96,4,NONE,OTTER,16-31,2
32F0,ENG,IIA,3B2,OTTER,NONE,U10M,2010,48,4,NONE,OTTER,32-54,2
31F2,FRA,IIA,3B2,OTTER,NONE,U10M,2010,11,4,OTB_DEF_32-54_0_0,OTTER,32-54,2
31F1,FRA,IIA,3B2,TR2,NONE,U10M,2010,70,4,OTB_DEF_70-89_0_0,OTTER,70-79,2
37F0,FRA,IIA,3B2,TR2,NONE,U10M,2010,1,4,OTB_CRU_70-89_0_0,OTTER,80-89,2
31F0,FRA,IIA,3B2,TR2,NONE,U10M,2010,3,4,OTB_DEF_70-89_0_0,OTTER,80-89,2
31F2,FRA,IIA,3B2,TR2,NONE,U10M,2010,52,4,OTB_DEF_70-89_0_0,OTTER,80-89,2
32F3,NLD,IIA,3B2,TR1,NONE,U10M,2010,7,4,MIX,OTTER,100-119,2
32F4,NLD,IIA,3B2,TR2,NONE,U10M,2010,11,4,MIX,OTTER,80-89,2
34F4,NLD,IIA,3B2,TR2,NONE,U10M,2010,2,4,MIX,OTTER,80-89,2
35F5,NLD,IIA,3B2,TR2,NONE,U10M,2010,7,4,MIX,OTTER,80-89,2
43E7,SCO,IIA,3B2,TR1,NONE,U10M,2010,48,4,NONE,OTTER,>=120,2
43E8,SCO,IIA,3B2,TR1,NONE,U10M,2010,24,4,NONE,OTTER,>=120,2
45E6,SCO,IIA,3B2,TR1,NONE,U10M,2010,36,4,NONE,OTTER,>=120,2
47E8,SCO,IIA,3B2,TR1,NONE,U10M,2010,164,4,NONE,OTTER,>=120,2
48E8,SCO,IIA,3B2,TR1,NONE,U10M,2010,100,4,NONE,OTTER,>=120,2
49E8,SCO,IIA,3B2,TR1,NONE,U10M,2010,480,4,NONE,OTTER,>=120,2
49E9,SCO,IIA,3B2,TR1,NONE,U10M,2010,108,4,NONE,OTTER,>=120,2
50E9,SCO,IIA,3B2,TR1,NONE,U10M,2010,48,4,NONE,OTTER,>=120,2
38E8,SCO,IIA,3B2,TR1,NONE,U10M,2010,120,4,NONE,OTTER,100-119,2
44E6,SCO,IIA,3B2,OTTER,NONE,U10M,2010,24,4,NONE,OTTER,32-54,2
44E7,SCO,IIA,3B2,OTTER,NONE,U10M,2010,60,4,NONE,OTTER,32-54,2
44E8,SCO,IIA,3B2,OTTER,NONE,U10M,2010,10,4,NONE,OTTER,32-54,2
49E8,SCO,IIA,3B2,OTTER,NONE,U10M,2010,324,4,NONE,OTTER,32-54,2
49E9,SCO,IIA,3B2,OTTER,NONE,U10M,2010,72,4,NONE,OTTER,32-54,2
50E9,SCO,IIA,3B2,OTTER,NONE,U10M,2010,192,4,NONE,OTTER,32-54,2
38E8,SCO,IIA,3B2,TR2,NONE,U10M,2010,264,4,NONE,OTTER,80-89,2
40E7,SCO,IIA,3B2,TR2,NONE,U10M,2010,1704,4,NONE,OTTER,80-89,2
41E6,SCO,IIA,3B2,TR2,NONE,U10M,2010,3708,4,NONE,OTTER,80-89,2
41E7,SCO,IIA,3B2,TR2,NONE,U10M,2010,7248,4,NONE,OTTER,80-89,2
44E5,SCO,IIA,3B2,TR2,NONE,U10M,2010,96,4,NONE,OTTER,80-89,2
44E6,SCO,IIA,3B2,TR2,NONE,U10M,2010,10831,4,NONE,OTTER,80-89,2
44E7,SCO,IIA,3B2,TR2,NONE,U10M,2010,156,4,NONE,OTTER,80-89,2
46E6,SCO,IIA,3B2,TR2,NONE,U10M,2010,144,4,NONE,OTTER,80-89,2
44E6,SCO,IIA,3B2,OTTER,NONE,U10M,2010,72,4,NONE,OTTER,NONE,2
31F1,BEL,IIA,3B2,GT1,NONE,O15M,2010,78,4,NONE,TRAMMEL,NONE,2
31F2,BEL,IIA,3B2,GT1,NONE,O15M,2010,107,4,NONE,TRAMMEL,NONE,2
32F2,BEL,IIA,3B2,GT1,NONE,O15M,2010,92,4,NONE,TRAMMEL,NONE,2
33F3,DEU,IIA,3B2,GT1,NONE,O15M,2010,114,4,NONE,TRAMMEL,110-149,2
41F6,DNK,IIA,3B2,GT1,NONE,O15M,2010,107,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,110-149,2
41F7,DNK,IIA,3B2,GT1,NONE,O15M,2010,648,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,110-149,2
42F7,DNK,IIA,3B2,GT1,NONE,O15M,2010,85,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,110-149,2
42F8,DNK,IIA,3B2,GT1,NONE,O15M,2010,52,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,110-149,2
41F7,DNK,IIA,3B2,GT1,NONE,O15M,2010,376,4,DNK_GNS_DEF_120-219_0_0,TRAMMEL,150-219,2
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2010,21,4,GTR_DEF_>=220_0_0,TRAMMEL,>=220,2
31F1,FRA,IIA,3B2,GT1,NONE,O15M,2010,25,4,GTR_DEF_120-219_0_0,TRAMMEL,110-149,2
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2010,146,4,GTR_DEF_120-219_0_0,TRAMMEL,110-149,2
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2010,6,4,MIS_MIS_0_0_0,TRAMMEL,110-149,2
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2010,95,4,GTR_DEF_120-219_0_0,TRAMMEL,150-219,2
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2010,10,4,GTR_DEF_80-99_0_0,TRAMMEL,80-89,2
31F1,FRA,IIA,3B2,GT1,NONE,O15M,2010,204,4,GTR_DEF_80-99_0_0,TRAMMEL,90-99,2
31F2,FRA,IIA,3B2,GT1,NONE,O15M,2010,915,4,GTR_DEF_80-99_0_0,TRAMMEL,90-99,2
37F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,144,4,NONE,DEM_SEINE,>=120,3
37F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,303,4,NONE,DEM_SEINE,>=120,3
37F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,30,4,NONE,DEM_SEINE,>=120,3
38F1,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,127,4,NONE,DEM_SEINE,>=120,3
38F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,92,4,NONE,DEM_SEINE,>=120,3
39E8,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,12,4,NONE,DEM_SEINE,>=120,3
39E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,144,4,NONE,DEM_SEINE,>=120,3
40E9,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,36,4,NONE,DEM_SEINE,>=120,3
36F5,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,168,4,NONE,DEM_SEINE,100-119,3
36F6,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,30,4,NONE,DEM_SEINE,100-119,3
37F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,30,4,NONE,DEM_SEINE,100-119,3
37F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,30,4,NONE,DEM_SEINE,100-119,3
38F2,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,180,4,NONE,DEM_SEINE,100-119,3
38F4,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,60,4,NONE,DEM_SEINE,100-119,3
39F3,ENG,IIA,3B2,TR1,CPART13B,O15M,2010,120,4,NONE,DEM_SEINE,100-119,3
